dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.824081,0.706674,0.463635,0,0.0803215,0.117407,0.0627579,0.0447641,5221,10131,48487,48374,47,9942,2679860,8095,166280
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.844003,0.703058,0.460466,0,0.0780835,0.140945,0.0653378,0.063921,5877,10373,48575,48374,47,10097,3686718,8095,166420
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.840022,0.702739,0.460222,0,0.0780083,0.137283,0.0708408,0.0555589,5264,10194,48540,48374,47,9995,3017919,8095,166208
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.808554,0.708535,0.464783,0,0.0799497,0.100019,0.0626633,0.0297509,4711,10204,48575,48374,47,9958,1893748,8095,166280
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.816302,0.703567,0.460933,0,0.0778242,0.112735,0.0655156,0.0392637,3605,9858,48539,48374,47,9671,2353534,8095,166240
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.873318,0.74435,0.500409,0,0.0826702,0.128968,0.082028,0.0382727,3702,11016,56512,56392,47,10859,2463667,9277,177884
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.867428,0.733408,0.487856,0,0.0827157,0.13402,0.0858913,0.039121,3776,11014,56568,56392,47,10778,2665992,9277,178120
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.881771,0.734793,0.488383,0,0.0834729,0.146978,0.0813124,0.0549109,6502,11737,56570,56392,47,11500,3256004,9277,178252
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.86917,0.73155,0.482378,0,0.0807406,0.137619,0.0851386,0.0434711,5551,11592,56532,56392,47,11388,2630240,9277,178112
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.88039,0.737748,0.489416,0,0.082756,0.142641,0.0863582,0.0458141,4047,11046,56559,56392,47,10827,3113314,9277,178040
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.869416,0.733384,0.488377,0,0.0806892,0.136032,0.0852594,0.0417484,4312,11245,56530,56392,47,11013,2493620,9277,178024
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.889178,0.73492,0.489464,0,0.0806436,0.154258,0.0854435,0.0576977,5658,11580,56534,56392,47,11377,3193851,9277,178192
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.842079,0.732303,0.484523,0,0.0811164,0.109775,0.0856554,0.0174826,3732,11170,56518,56392,47,10929,1258882,9277,177824
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.88317,0.734586,0.487083,0,0.0815481,0.148584,0.0857977,0.0522588,6294,11594,56562,56392,47,11307,2993855,9277,178096
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.903732,0.738684,0.49323,0,0.0807157,0.165047,0.0862103,0.0666438,6392,11708,56586,56392,47,11345,3842713,9277,178092
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.856208,0.729832,0.484223,0,0.0808241,0.126376,0.0852752,0.0322682,3415,11055,56532,56392,47,10923,2164395,9277,177824
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.877198,0.73589,0.489223,0,0.0846866,0.141307,0.0812879,0.0497094,6319,11783,56572,56392,47,11524,3024277,9277,178248
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.861396,0.731349,0.487094,0,0.0828617,0.130046,0.0820314,0.0387042,5975,11639,56519,56392,47,11363,2463373,9277,178104
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.851158,0.731253,0.486743,0,0.0829304,0.119905,0.081132,0.030841,4270,11065,56548,56392,47,10789,1796568,9277,178096
ncvoter_allc_r7503554_c94,100000,90,0.3,1,1,0.874025,0.731597,0.486404,0,0.0832873,0.142428,0.0812631,0.0508517,4327,11265,56563,56392,47,11104,2737291,9277,178160
lineitem_r6001215_c16,500000,16,0.3,1,1,2.71428,1.46307,1.0068,0,0.157125,1.25121,0.0109506,1.03267,900,849,11850,10941,191,816,49644895,308,235652
lineitem_r6001215_c16,500000,16,0.3,1,1,2.9153,1.43829,0.98488,0,0.155253,1.47702,0.0105537,1.24415,897,897,11896,10941,191,866,62344777,308,235696
lineitem_r6001215_c16,500000,16,0.3,1,1,3.00602,1.43467,0.981468,0,0.15527,1.57135,0.0108669,1.34158,1179,888,11866,10941,191,853,63069083,308,235448
lineitem_r6001215_c16,500000,16,0.3,1,1,2.69077,1.44026,0.985605,0,0.155377,1.2505,0.0103118,1.03979,911,886,11871,10941,191,849,52658021,308,235648
lineitem_r6001215_c16,500000,16,0.3,1,1,2.99737,1.43211,0.978986,0,0.155378,1.56526,0.0118602,1.32341,1063,916,11907,10941,191,877,58291702,308,235496
lineitem_r6001215_c16,500000,16,0.3,1,1,3.22194,1.44137,0.986902,0,0.155614,1.78057,0.0109553,1.53558,934,886,11843,10941,191,850,69725977,308,235656
lineitem_r6001215_c16,500000,16,0.3,1,1,3.30235,1.45289,0.989842,0,0.158202,1.84946,0.012238,1.59366,1266,915,11916,10941,191,868,71073248,308,235512
lineitem_r6001215_c16,500000,16,0.3,1,1,2.68895,1.44128,0.98644,0,0.155798,1.24767,0.0106103,1.03456,1012,862,11820,10941,191,824,47536931,308,235564
lineitem_r6001215_c16,500000,16,0.3,1,1,2.99716,1.44896,0.987954,0,0.1553,1.5482,0.0117044,1.31118,887,866,11962,10941,191,823,61317075,308,235488
lineitem_r6001215_c16,500000,16,0.3,1,1,2.7309,1.435,0.982134,0,0.155176,1.2959,0.010228,1.07729,1015,884,11804,10941,191,838,51254367,308,235444
lineitem_r6001215_c16,500000,16,0.3,1,1,3.05324,1.45096,0.992344,0,0.156953,1.60228,0.0113398,1.36002,1077,892,11881,10941,191,854,57824233,308,235316
lineitem_r6001215_c16,500000,16,0.3,1,1,3.20211,1.44969,0.996975,0,0.155077,1.75243,0.0115821,1.50147,1207,915,11834,10941,191,875,65954472,308,235560
lineitem_r6001215_c16,500000,16,0.3,1,1,2.7717,1.44242,0.987494,0,0.154961,1.32928,0.0101356,1.11015,1029,879,11784,10941,191,846,52129808,308,235568
lineitem_r6001215_c16,500000,16,0.3,1,1,3.0653,1.43662,0.982807,0,0.155116,1.62869,0.0120915,1.3876,964,909,12010,10941,191,866,66470802,308,235656
lineitem_r6001215_c16,500000,16,0.3,1,1,2.85897,1.44961,0.988203,0,0.15782,1.40936,0.012213,1.18191,906,898,11989,10941,191,866,57616972,308,235552
lineitem_r6001215_c16,1000000,16,0.3,1,1,6.89439,2.78566,2.01216,0,0.287082,4.10873,0.017519,3.57978,1100,1042,17639,16565,243,1005,101076716,370,428340
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.40721,2.74083,1.96694,0,0.286964,4.66638,0.0173126,4.13614,1161,1075,17716,16565,243,1025,115101655,370,427988
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.46022,2.74858,1.96982,0,0.290879,4.71164,0.0170166,4.14893,1048,980,17574,16565,243,956,106018042,370,428440
lineitem_r6001215_c16,1000000,16,0.3,1,1,8.09193,2.74421,1.96344,0,0.288578,5.34772,0.0213902,4.81253,1056,1050,17876,16565,243,1010,145393841,370,428452
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.88509,2.73985,1.96419,0,0.287412,5.14523,0.0175822,4.58367,1183,1051,17695,16565,243,1006,126469254,370,428608
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.8126,2.73787,1.96023,0,0.286693,5.07473,0.0176375,4.55746,1262,1100,17679,16565,243,1057,126050017,370,428364
lineitem_r6001215_c16,1000000,16,0.3,1,1,8.832,2.73719,1.96035,0,0.286949,6.09481,0.0197413,5.46356,1243,1080,17788,16565,243,1041,139246594,370,428052
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.42108,2.73738,1.96389,0,0.286912,4.68369,0.0173591,4.1876,1067,1034,17611,16565,243,988,129202717,370,428256
lineitem_r6001215_c16,1000000,16,0.3,1,1,8.83559,2.73919,1.96521,0,0.28646,6.0964,0.0208319,5.48599,1246,1055,17735,16565,243,1012,149236915,370,428328
lineitem_r6001215_c16,1000000,16,0.3,1,1,6.68528,2.74399,1.97078,0,0.286818,3.94128,0.0192011,3.44872,1195,1065,17792,16565,243,1029,105251372,370,427976
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.47311,2.73747,1.96043,0,0.286615,4.73564,0.0166905,4.23622,1133,1032,17576,16565,243,980,122891248,370,428284
lineitem_r6001215_c16,1000000,16,0.3,1,1,8.58642,2.74134,1.9673,0,0.28689,5.84508,0.0198881,5.30925,1447,1077,17700,16565,243,1026,151136339,370,428364
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.09961,2.7447,1.96759,0,0.287135,4.35492,0.0222353,3.86333,1194,1068,17842,16565,243,1025,117255754,370,428256
lineitem_r6001215_c16,1000000,16,0.3,1,1,6.15263,2.73292,1.96038,0,0.286139,3.4197,0.0180385,2.8941,1061,991,17563,16565,243,967,85947289,370,428576
lineitem_r6001215_c16,1000000,16,0.3,1,1,7.40013,2.73229,1.95926,0,0.286694,4.66784,0.0198654,4.1653,1017,1047,17696,16565,243,1010,114181812,370,428340
lineitem_r6001215_c16,1500000,16,0.3,1,1,13.2231,4.09174,3.03367,0,0.409593,9.13136,0.0246685,8.31431,1135,1122,22419,21115,250,1082,182573960,387,607424
lineitem_r6001215_c16,1500000,16,0.3,1,1,11.7369,4.05164,2.99628,0,0.40823,7.68527,0.0259532,6.99695,991,1081,22395,21115,250,1048,157553550,387,607372
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.4926,4.05787,2.99816,0,0.410061,10.4348,0.0293511,9.59464,1172,1135,22583,21115,250,1086,192618557,387,607424
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.5994,4.06208,3.00574,0,0.408273,10.5374,0.0262184,9.66448,1229,1120,22441,21115,250,1074,186559886,387,607512
lineitem_r6001215_c16,1500000,16,0.3,1,1,17.4145,4.05759,3.00105,0,0.409356,13.3569,0.0252739,12.326,1300,1113,22422,21115,250,1076,235999961,387,607292
lineitem_r6001215_c16,1500000,16,0.3,1,1,13.602,4.05197,2.99577,0,0.407151,9.55006,0.0252614,8.65719,1234,1110,22350,21115,250,1072,166022008,387,607504
lineitem_r6001215_c16,1500000,16,0.3,1,1,16.9871,4.05745,2.99995,0,0.408131,12.9297,0.024278,11.954,1296,1110,22312,21115,250,1072,224835164,387,607356
lineitem_r6001215_c16,1500000,16,0.3,1,1,15.763,4.06999,2.99091,0,0.420373,11.693,0.0260659,10.6742,1363,1120,22376,21115,250,1070,200461939,387,607424
lineitem_r6001215_c16,1500000,16,0.3,1,1,16.0926,4.05852,2.99841,0,0.412604,12.0341,0.0259473,11.0622,1268,1116,22413,21115,250,1078,211025735,387,607424
lineitem_r6001215_c16,1500000,16,0.3,1,1,15.3206,4.06422,3.00465,0,0.411573,11.2563,0.0274595,10.2938,1171,1074,22407,21115,250,1037,204652354,387,607364
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.6465,4.06089,2.99813,0,0.410269,10.5856,0.0287715,9.72396,1150,1110,22529,21115,250,1064,197433548,387,607360
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.8974,4.05916,3.00293,0,0.40871,10.8383,0.0263177,9.97649,1196,1131,22472,21115,250,1079,203639864,387,607080
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.368,4.05702,2.99918,0,0.409186,10.311,0.0248709,9.46753,1146,1106,22341,21115,250,1067,184544076,387,607088
lineitem_r6001215_c16,1500000,16,0.3,1,1,15.2578,4.0713,3.01132,0,0.409575,11.1865,0.0275455,10.3086,1229,1140,22584,21115,250,1093,216571298,387,607372
lineitem_r6001215_c16,1500000,16,0.3,1,1,14.0934,4.06357,3.00394,0,0.410278,10.0298,0.0264028,9.07726,1208,1060,22291,21115,250,1019,169621821,387,607152
lineitem_r6001215_c16,2000000,16,0.3,1,1,23.5261,5.83467,4.11148,0,0.524938,17.6915,0.0287777,16.7363,1550,1160,26349,25086,247,1118,272661429,399,768244
lineitem_r6001215_c16,2000000,16,0.3,1,1,20.6522,5.78363,4.05915,0,0.526845,14.8686,0.0280501,14.2601,1245,1135,26332,25086,247,1103,231227705,399,768468
lineitem_r6001215_c16,2000000,16,0.3,1,1,14.7174,5.77355,4.04825,0,0.524564,8.94383,0.0279975,8.50868,1182,1123,26207,25086,247,1077,167379672,399,768344
lineitem_r6001215_c16,2000000,16,0.3,1,1,24.1859,5.76783,4.04604,0,0.525007,18.418,0.0342143,17.5907,1352,1170,26431,25086,247,1120,310538743,399,768140
lineitem_r6001215_c16,2000000,16,0.3,1,1,25.091,5.77204,4.05326,0,0.524116,19.3189,0.0365878,18.3148,1370,1156,26658,25086,247,1119,311217149,399,768240
lineitem_r6001215_c16,2000000,16,0.3,1,1,24.2872,5.78601,4.05666,0,0.526708,18.5011,0.0293521,17.5877,1341,1160,26353,25086,247,1116,283702440,399,768088
lineitem_r6001215_c16,2000000,16,0.3,1,1,22.6197,5.76885,4.04235,0,0.526475,16.8509,0.0277828,16.0151,1565,1167,26266,25086,247,1126,271450275,399,768244
lineitem_r6001215_c16,2000000,16,0.3,1,1,21.6382,5.78675,4.06426,0,0.525665,15.8515,0.0311428,15.1217,1305,1172,26489,25086,247,1125,258798969,399,768324
lineitem_r6001215_c16,2000000,16,0.3,1,1,22.9616,5.84083,4.09171,0,0.539473,17.1207,0.0341408,16.2678,1460,1162,26410,25086,247,1109,276016798,399,768308
lineitem_r6001215_c16,2000000,16,0.3,1,1,28.4612,5.83456,4.09186,0,0.532067,22.6266,0.0309814,21.4489,1675,1161,26418,25086,247,1114,335876134,399,768312
lineitem_r6001215_c16,2000000,16,0.3,1,1,24.135,5.83853,4.11281,0,0.5273,18.2965,0.0301838,17.4232,1289,1120,26398,25086,247,1079,274293090,399,768128
lineitem_r6001215_c16,2000000,16,0.3,1,1,23.3463,5.77218,4.04878,0,0.525503,17.5741,0.0347117,16.7672,1242,1124,26422,25086,247,1089,279178161,399,768352
lineitem_r6001215_c16,2000000,16,0.3,1,1,19.9789,5.77457,4.04694,0,0.525976,14.2043,0.0328596,13.5915,1161,1166,26715,25086,247,1131,257862010,399,768324
lineitem_r6001215_c16,2000000,16,0.3,1,1,21.1721,5.77471,4.04428,0,0.526027,15.3974,0.0309263,14.4537,1270,1142,26444,25086,247,1100,249001648,399,768040
lineitem_r6001215_c16,2000000,16,0.3,1,1,23.6736,5.77469,4.05575,0,0.523124,17.8989,0.0274927,16.9237,1488,1114,26159,25086,247,1072,276425876,399,768468
lineitem_r6001215_c16,2500000,16,0.3,1,1,24.6224,7.20512,5.03733,0,0.641055,17.4172,0.031451,16.9499,1072,1089,29862,28672,250,1062,262050840,399,968256
lineitem_r6001215_c16,2500000,16,0.3,1,1,22.3603,7.15738,4.97557,0,0.647591,15.2029,0.0333392,14.7043,1151,1111,29835,28672,250,1085,243833689,399,968252
lineitem_r6001215_c16,2500000,16,0.3,1,1,31.1188,7.13892,4.97321,0,0.64003,23.9799,0.0345794,23.0072,1391,1148,29880,28672,250,1099,340860950,399,968876
lineitem_r6001215_c16,2500000,16,0.3,1,1,33.6114,7.20024,5.00848,0,0.649842,26.4111,0.0353657,25.2345,1422,1139,29878,28672,250,1094,359010059,399,968088
lineitem_r6001215_c16,2500000,16,0.3,1,1,29.7814,7.16734,4.99942,0,0.641454,22.6141,0.0316307,21.6706,1244,1108,29838,28672,250,1068,315844977,399,968312
lineitem_r6001215_c16,2500000,16,0.3,1,1,31.7252,7.14404,4.97475,0,0.641194,24.5811,0.0372516,23.8453,1315,1194,30148,28672,250,1149,363573528,399,969184
lineitem_r6001215_c16,2500000,16,0.3,1,1,26.2113,7.12837,4.95763,0,0.639735,19.083,0.0361787,18.4209,1069,1096,30002,28672,250,1068,276163023,399,968248
lineitem_r6001215_c16,2500000,16,0.3,1,1,33.072,7.18926,5.0078,0,0.646237,25.8827,0.0419442,24.7525,1491,1166,30067,28672,250,1117,336594705,399,968396
lineitem_r6001215_c16,2500000,16,0.3,1,1,28.0696,7.16243,4.98462,0,0.643548,20.9072,0.035366,20.0204,1215,1132,29993,28672,250,1091,293189302,399,968092
lineitem_r6001215_c16,2500000,16,0.3,1,1,34.2736,7.1669,4.98982,0,0.64437,27.1066,0.0377881,26.1392,1516,1201,30004,28672,250,1147,388283835,399,968308
lineitem_r6001215_c16,2500000,16,0.3,1,1,33.7737,7.14705,4.97559,0,0.642854,26.6267,0.0403744,25.4858,1445,1135,29975,28672,250,1090,375415052,399,968336
lineitem_r6001215_c16,2500000,16,0.3,1,1,24.2459,7.14288,4.97221,0,0.640947,17.1031,0.0358096,16.2894,1239,1104,29896,28672,250,1069,237257000,399,968036
lineitem_r6001215_c16,2500000,16,0.3,1,1,34.1466,7.13982,4.96322,0,0.648184,27.0068,0.0405384,25.8134,1427,1162,30104,28672,250,1115,376367171,399,968056
lineitem_r6001215_c16,2500000,16,0.3,1,1,25.6198,7.15046,4.97435,0,0.642556,18.4693,0.031496,17.9711,1084,1115,29864,28672,250,1076,290850925,399,968372
lineitem_r6001215_c16,2500000,16,0.3,1,1,35.0929,7.13642,4.96416,0,0.64685,27.9565,0.0364111,26.5992,1632,1155,29902,28672,250,1098,355514062,399,968084
lineitem_r6001215_c16,3000000,16,0.3,1,1,31.694,8.58321,6.07309,0,0.759769,23.1108,0.0377687,22.1432,1378,1136,33201,31981,247,1101,315604224,385,1103936
lineitem_r6001215_c16,3000000,16,0.3,1,1,35.5382,8.51074,6.00021,0,0.761809,27.0275,0.0464661,25.9049,1244,1147,33635,31981,247,1103,356636507,385,1103804
lineitem_r6001215_c16,3000000,16,0.3,1,1,37.3135,8.48308,5.9662,0,0.764014,28.8304,0.036383,27.6917,1343,1124,33229,31981,247,1089,363451572,385,1103800
lineitem_r6001215_c16,3000000,16,0.3,1,1,41.1634,8.47861,5.97234,0,0.759916,32.6848,0.038993,31.2302,1483,1131,33223,31981,247,1088,429984823,385,1103640
lineitem_r6001215_c16,3000000,16,0.3,1,1,40.5595,8.48587,5.97186,0,0.760272,32.0737,0.0401801,30.8538,1506,1123,33192,31981,247,1080,425130000,385,1103960
lineitem_r6001215_c16,3000000,16,0.3,1,1,38.1524,8.49949,5.99072,0,0.762341,29.6529,0.0381381,28.2578,1410,1171,33397,31981,247,1127,392381376,385,1103580
lineitem_r6001215_c16,3000000,16,0.3,1,1,39.0733,8.48603,5.9713,0,0.76123,30.5872,0.0381399,29.2642,1558,1143,33236,31981,247,1093,379224192,385,1103964
lineitem_r6001215_c16,3000000,16,0.3,1,1,48.5934,8.49345,5.98203,0,0.7631,40.0999,0.0566604,38.3023,1433,1148,33677,31981,247,1099,496888227,385,1103820
lineitem_r6001215_c16,3000000,16,0.3,1,1,39.734,8.50016,5.97934,0,0.764732,31.2339,0.0440711,30.0227,1447,1144,33513,31981,247,1101,391575351,385,1103876
lineitem_r6001215_c16,3000000,16,0.3,1,1,37.6416,8.49155,5.97358,0,0.766233,29.15,0.0364226,28.3765,1213,1145,33348,31981,247,1107,421967072,385,1103820
lineitem_r6001215_c16,3000000,16,0.3,1,1,43.8109,8.46983,5.96592,0,0.760611,35.3411,0.0418983,33.5701,1467,1133,33361,31981,247,1099,430084026,385,1103800
lineitem_r6001215_c16,3000000,16,0.3,1,1,35.1452,8.47047,5.95913,0,0.763631,26.6747,0.0442063,25.6925,1396,1108,33260,31981,247,1067,361958031,385,1103692
lineitem_r6001215_c16,3000000,16,0.3,1,1,34.5084,8.45749,5.95231,0,0.758758,26.0509,0.0412262,25.3471,1296,1152,33342,31981,247,1104,371555757,385,1103856
lineitem_r6001215_c16,3000000,16,0.3,1,1,38.1821,8.47987,5.97779,0,0.758784,29.7022,0.0384551,28.145,1267,1102,33319,31981,247,1061,392259878,385,1103780
lineitem_r6001215_c16,3000000,16,0.3,1,1,39.6677,8.47597,5.9643,0,0.768337,31.1917,0.0446819,29.9876,1539,1116,33351,31981,247,1076,397562599,385,1103584
lineitem_r6001215_c16,3500000,16,0.3,1,1,53.9057,9.79341,6.96031,0,0.870617,44.1123,0.0468039,42.089,1552,1097,36356,35075,235,1060,499552531,381,1304048
lineitem_r6001215_c16,3500000,16,0.3,1,1,52.4968,9.7507,6.91245,0,0.87143,42.7461,0.0481302,40.5924,1534,1156,36557,35075,235,1117,488555546,381,1303800
lineitem_r6001215_c16,3500000,16,0.3,1,1,40.2248,9.73448,6.89529,0,0.872131,30.4903,0.047418,29.2477,1243,1078,36412,35075,235,1041,378375840,381,1302200
lineitem_r6001215_c16,3500000,16,0.3,1,1,32.2925,9.75578,6.91693,0,0.872033,22.5367,0.0410875,21.9666,1163,1140,36423,35075,235,1100,301905929,381,1303800
lineitem_r6001215_c16,3500000,16,0.3,1,1,42.7509,9.77105,6.93515,0,0.874862,32.9799,0.0478176,31.4284,1389,1135,36330,35075,235,1085,381965055,381,1301648
lineitem_r6001215_c16,3500000,16,0.3,1,1,37.0174,9.73825,6.89456,0,0.873577,27.2791,0.0382914,25.9501,1592,1106,36141,35075,235,1069,355704016,381,1302756
lineitem_r6001215_c16,3500000,16,0.3,1,1,51.1904,9.75208,6.91278,0,0.873048,41.4383,0.0496789,39.4623,1463,1132,36475,35075,235,1092,488055370,381,1303372
lineitem_r6001215_c16,3500000,16,0.3,1,1,48.1977,9.75057,6.90801,0,0.877431,38.4471,0.0535214,37.0682,1406,1140,36545,35075,235,1098,472013822,381,1303544
lineitem_r6001215_c16,3500000,16,0.3,1,1,33.3136,9.75343,6.91702,0,0.871259,23.5601,0.0455853,22.2887,1182,1064,36268,35075,235,1033,286873204,381,1304016
lineitem_r6001215_c16,3500000,16,0.3,1,1,55.4544,9.73161,6.88904,0,0.869537,45.7228,0.045435,43.8673,1926,1156,36327,35075,235,1107,548479240,381,1303536
lineitem_r6001215_c16,3500000,16,0.3,1,1,37.5592,9.74074,6.89616,0,0.875717,27.8184,0.0395599,27.2074,1277,1122,36317,35075,235,1083,359619707,381,1300492
lineitem_r6001215_c16,3500000,16,0.3,1,1,39.001,9.76029,6.91993,0,0.873825,29.2407,0.0420315,28.5568,1225,1112,36417,35075,235,1071,379193700,381,1304264
lineitem_r6001215_c16,3500000,16,0.3,1,1,39.9372,9.77318,6.93036,0,0.873869,30.164,0.0418035,28.7978,1242,1107,36373,35075,235,1075,375685281,381,1302680
lineitem_r6001215_c16,3500000,16,0.3,1,1,39.2779,9.91624,7.035,0,0.885529,29.3617,0.0469442,27.7973,1507,1122,36257,35075,235,1076,345020778,381,1302200
lineitem_r6001215_c16,3500000,16,0.3,1,1,44.8906,9.84119,6.97823,0,0.880062,35.0494,0.0542974,33.2453,1653,1123,36329,35075,235,1079,401731521,381,1303544
lineitem_r6001215_c16,4000000,16,0.3,1,1,69.1277,11.0846,8.2373,0,0.989223,58.0431,0.0644444,55.4769,1768,1202,39712,37993,243,1144,676168794,386,1442724
lineitem_r6001215_c16,4000000,16,0.3,1,1,41.2198,11.065,8.20475,0,0.994783,30.1548,0.044093,29.0063,1198,1108,39305,37993,243,1068,387632557,386,1443504
lineitem_r6001215_c16,4000000,16,0.3,1,1,57.1028,11.0869,8.21561,0,1.0014,46.0159,0.0502886,43.7248,1498,1212,39482,37993,243,1166,521751164,386,1442724
lineitem_r6001215_c16,4000000,16,0.3,1,1,44.826,11.0833,8.21512,0,1.00051,33.7427,0.0530697,32.3998,1263,1145,39512,37993,243,1100,422932183,386,1442800
lineitem_r6001215_c16,4000000,16,0.3,1,1,60.2171,11.1067,8.23387,0,1.00128,49.1105,0.04692,47.0934,1765,1158,39252,37993,243,1121,555880650,386,1442592
lineitem_r6001215_c16,4000000,16,0.3,1,1,40.5318,11.1017,8.23261,0,0.998622,29.43,0.0488794,28.3245,1281,1140,39374,37993,243,1092,343718872,386,1445096
lineitem_r6001215_c16,4000000,16,0.3,1,1,49.3872,11.1049,8.23526,0,1.00348,38.2824,0.0439432,36.1795,1332,1113,39219,37993,243,1071,426232614,386,1440600
lineitem_r6001215_c16,4000000,16,0.3,1,1,50.8815,11.0974,8.23259,0,0.998041,39.784,0.0517288,37.4474,1564,1116,39235,37993,243,1071,455053711,386,1444564
lineitem_r6001215_c16,4000000,16,0.3,1,1,58.2573,11.1359,8.26182,0,1.00235,47.1214,0.0502337,44.5134,1754,1176,39254,37993,243,1133,518322702,386,1453328
lineitem_r6001215_c16,4000000,16,0.3,1,1,48.2531,11.108,8.23912,0,0.998758,37.1451,0.0444262,35.2658,1370,1112,39210,37993,243,1073,425774539,386,1441356
lineitem_r6001215_c16,4000000,16,0.3,1,1,57.4999,11.1006,8.23236,0,1.00103,46.3994,0.0500498,43.8412,1564,1128,39297,37993,243,1089,503156273,386,1445116
lineitem_r6001215_c16,4000000,16,0.3,1,1,46.8987,11.2275,8.35406,0,0.999266,35.6713,0.0427192,34.3468,1550,1151,39238,37993,243,1115,410766169,386,1443988
lineitem_r6001215_c16,4000000,16,0.3,1,1,60.7688,11.0812,8.20206,0,1.00865,49.6875,0.0537242,46.7213,1457,1114,39333,37993,243,1072,531506954,386,1445016
lineitem_r6001215_c16,4000000,16,0.3,1,1,70.2925,10.9904,8.14988,0,0.988804,59.3021,0.0496864,56.4522,1703,1165,39331,37993,243,1120,632098693,386,1444992
lineitem_r6001215_c16,4000000,16,0.3,1,1,46.674,11.0957,8.22357,0,1.00476,35.5783,0.0476304,34.0406,1224,1124,39328,37993,243,1087,395541370,386,1443800
lineitem_r6001215_c16,4500000,16,0.3,1,1,50.0867,12.227,9.12809,0,1.10118,37.8597,0.0539753,36.0417,1381,1173,42058,40770,258,1120,392922503,387,1609300
lineitem_r6001215_c16,4500000,16,0.3,1,1,68.5876,12.1523,9.04834,0,1.10109,56.4352,0.062685,54.5224,1393,1202,42401,40770,258,1154,651635636,387,1620104
lineitem_r6001215_c16,4500000,16,0.3,1,1,78.1047,12.1816,9.08608,0,1.09594,65.923,0.0598731,63.341,1407,1186,42195,40770,258,1147,680697661,387,1609204
lineitem_r6001215_c16,4500000,16,0.3,1,1,57.6663,12.1435,9.04785,0,1.09739,45.5227,0.0493839,43.3521,1312,1186,42219,40770,258,1144,497877909,387,1618592
lineitem_r6001215_c16,4500000,16,0.3,1,1,68.1298,12.1537,9.05306,0,1.10057,55.9761,0.0536544,53.2985,1504,1189,42209,40770,258,1144,585951817,387,1608548
lineitem_r6001215_c16,4500000,16,0.3,1,1,57.8085,12.2859,9.14977,0,1.11359,45.5226,0.051287,43.6802,1548,1169,42059,40770,258,1127,498844696,387,1608588
lineitem_r6001215_c16,4500000,16,0.3,1,1,70.0859,12.2537,9.12771,0,1.10648,57.8322,0.0513831,55.5392,1484,1185,42160,40770,258,1140,636769767,387,1609332
lineitem_r6001215_c16,4500000,16,0.3,1,1,56.6026,12.1442,9.0456,0,1.10111,44.4584,0.0578883,42.0945,1443,1178,42179,40770,258,1134,500728189,387,1608412
lineitem_r6001215_c16,4500000,16,0.3,1,1,47.7052,12.1687,9.06667,0,1.09964,35.5366,0.0494734,33.733,1413,1143,41986,40770,258,1100,424406620,387,1608560
lineitem_r6001215_c16,4500000,16,0.3,1,1,76.3335,12.1544,9.05793,0,1.09745,64.1791,0.053115,61.1904,1987,1184,42107,40770,258,1128,679256242,387,1608500
lineitem_r6001215_c16,4500000,16,0.3,1,1,66.627,12.1411,9.04086,0,1.09769,54.4859,0.0655558,52.3523,1264,1143,42502,40770,258,1089,575147505,387,1608408
